StationCode,UniqueCode,Area,atmosphere_tcc,surface_hpbl,surface_sp,surface_SUNSD,surface_t,surface_prate,surface_gust,highCloudLayer_hcc,middleCloudLayer_mcc,lowCloudLayer_lcc,isobaric_850_u,isobaric_850_v,isobaric_700_u,isobaric_700_v,isobaric_500_gh,isobaric_500_u,isobaric_500_v
1099A,210100104,沈阳市,0.0,49.773579295672505,100945.60551136329,3474.6909059999984,261.6371246924591,0.0,2.1217226492208368,0.0,0.0,0.0,10.298204278850562,-2.078941557432535,17.203806190544135,-4.437843946296685,5359.712311201904,24.274692793371205,-5.654263310951958
1100A,210100102,沈阳市,0.0,49.67637980549759,101126.30827191955,3458.176387599998,261.83715211787415,0.0,2.187500968223941,0.0,0.0,0.0,10.163988236522671,-2.3305670246244334,17.078648233354187,-4.45269960406036,5361.557378757764,24.34895113282128,-5.6425701029285005
1101A,210100101,沈阳市,0.0,52.4026308254378,101696.28694393123,3407.772577600002,261.9069082164306,0.0,2.5738077226371603,0.0,0.0,0.0,10.224803131675717,-2.6086102488119005,17.19022635400543,-4.280955301005561,5360.044720321484,24.557557801989738,-5.885071341533269
1103A,21010099,沈阳市,0.0,52.63771948023077,101441.32959052501,3431.277529599999,261.5962318803711,0.0,2.487968124496467,0.0,0.0,0.0,10.44033719329834,-2.2205173237297116,17.393650918511963,-4.24944184575195,5357.045380901563,24.449198167956546,-5.9165773542038
1104A,21010098,沈阳市,0.0,51.090671487903634,101325.35941054688,3440.934399999999,261.7688683395386,0.0,2.350485201060779,0.0,0.0,0.0,10.266271204948426,-2.337767443525798,17.20200946750641,-4.356998769569394,5359.801853442383,24.415995311546332,-5.773961551690105
1105A,21010097,沈阳市,0.0,50.679121855287676,101155.99415792972,3456.2331199999976,261.66750804367064,0.0,2.259991700881736,0.0,0.0,0.0,10.318846240520482,-2.1764399921858395,17.242386082286842,-4.376975365772239,5359.1815486840815,24.34880181554795,-5.742609057505142
1106A,21010096,沈阳市,0.0,51.9059702813184,101419.32125084594,3432.7265030399994,261.7197202682312,0.0,2.434927110557604,0.0,0.0,0.0,10.327517190456383,-2.3326035938344414,17.274332378562004,-4.304699536444552,5358.776658925957,24.4491771904332,-5.843556970875108
1107A,21010095,沈阳市,0.0,51.935046803101514,101497.83787531342,3425.5562881600013,261.7957974222595,0.0,2.467440534254494,0.0,0.0,0.0,10.278179172515872,-2.433560839817389,17.22946244860474,-4.306812133578799,5359.44231910666,24.481470619997705,-5.843678727510314
1110A,210200052,大连市,0.29818222851575804,1207.9236487049004,103148.74973483436,3490.7668668632996,283.3017939629767,0.0,6.687679027927338,0.0,0.0,0.29818222851575804,8.173540032829798,-3.4727711921025564,16.044696057710727,-7.277549638284573,5456.412658687377,31.688070072038716,-2.319171957198394
1111A,210200053,大连市,0.6249041683936394,1235.7578312082028,103155.52776652359,3502.173364042999,283.3438514813022,0.0,6.755016235233786,0.0,0.0,0.6249041683936394,8.060488550208762,-3.606783133178574,16.00428304672881,-7.179051355151572,5458.75673160804,31.70290649732561,-2.192730847155851
1112A,210200054,大连市,0.49800895432335235,1184.2730020049198,103146.14986948586,3515.7697142671154,283.33722307546134,0.0,6.612382881403021,0.0,0.0,0.49800895432335235,8.275474656783661,-3.479774367331683,15.9015828636038,-7.240307515725579,5457.720229801914,31.682920828400594,-2.2034459063015004
1113A,210200055,大连市,0.7345486064295672,1211.0327006433483,103151.92339940701,3521.9562498075,283.36842952229415,0.0,6.677549601393575,0.0,0.0,0.7345486064295672,8.162255179889378,-3.5856942506124074,15.88858533034167,-7.162442461240239,5459.428020861884,31.698373227992093,-2.1193308545756873
1114A,210200056,大连市,0.7637957661366555,1272.3869956192125,103162.7240456653,3495.2758806749775,283.3537519638749,0.0,6.856867255126709,0.0,0.0,0.7637957661366555,7.9112920755458775,-3.712347230413143,16.06190871685189,-7.125644469602179,5459.838691469896,31.71576565499276,-2.1613373133580267
1115A,210200057,大连市,0.9806418618184578,1420.5951680720987,103191.03483286475,3436.7701915141724,283.32734176747795,0.0,7.298188149773505,0.0,0.0,0.9806418618184578,7.326393624405495,-4.073214457548403,16.44249664815121,-7.015105676769404,5461.894237875435,31.74695807977589,-2.1879893945943074
1116A,210200058,大连市,0.06500240996861056,972.0946860047809,103041.7794103257,3511.112401389998,281.75518190895843,0.0,5.686975001006964,0.0,0.0,0.06500240996861056,8.315591628567443,-3.071233379216626,15.586829305342128,-7.334547588469958,5450.007316457007,30.76675911135696,-2.481815686684111
1117A,210200059,大连市,0.07372004209851414,1011.1511311653289,103088.58370299071,3531.54428811,282.6734915998764,0.0,6.014810275359933,0.0,0.0,0.07372004209851414,8.677890846530424,-3.1084808310505054,15.627130208780848,-7.4042717781892025,5452.710471774195,31.280931054156067,-2.340356727083117
1119A,220100051,长春市,0.043049440641486414,378.78725362236327,100118.90426554844,3475.791000299999,259.9377075898163,0.0,8.638643177281473,0.0,0.0,0.043049440641486414,13.360451952775758,0.14436489610234549,11.831078090849303,-3.6495869067063103,5290.559742066504,19.058692522247895,-4.407207134449193
1120A,220100052,长春市,0.041328000615837635,378.5881299169921,100132.96205265625,3469.6021100000016,259.96362611297604,0.0,8.625523275442125,0.0,0.0,0.041328000615837635,13.331897481975565,0.14286209297724015,11.819372804145827,-3.6552235166621214,5290.880599677735,19.110800756282817,-4.390019557132723
1121A,220100053,长春市,0.07132160106277247,376.8340136982423,100055.3420213125,3482.3051919999984,259.9867948786621,0.0,8.62211987486267,0.0,0.0,0.07132160106277247,13.390377158195491,0.12915091069084447,11.99583120046233,-3.67986505641365,5292.687914652343,19.421012748245225,-4.360534160812378
1122A,220100054,长春市,0.07309676908922758,377.02508964400386,100041.77543283938,3493.331153160001,259.9166158267004,0.0,8.642842408511086,0.0,0.0,0.07309676908922758,13.426362994546285,0.14077800290961512,11.974939498480687,-3.654330739487046,5291.444310307539,19.221951638149182,-4.409085079633562
1124A,220100056,长春市,0.15414208229689585,371.04733327402346,99874.13217489375,3530.388159599999,259.8610676040405,0.0,8.619007802109907,0.0,0.0,0.15414208229689585,13.520220969564054,0.14678338266061744,12.275700126736453,-3.6466372233912487,5293.271944809766,19.582578206420152,-4.414990388670345
1125A,220100001,长春市,0.455760006791353,343.4758430908204,99425.39098671875,3619.0394499999998,259.7029075820923,0.0,8.369965327882767,0.0,0.0,0.455760006791353,13.497279035282135,0.22757546969018747,13.047003452873234,-3.5480833057999632,5298.5375016113285,20.720040579700484,-4.410321489620206
1126A,220100059,长春市,0.0889377613252752,376.1816916012696,99998.55264988905,3506.0245637,259.88049501113585,0.0,8.651870626265431,0.0,0.0,0.0889377613252752,13.471285561094476,0.1434607276308471,12.03857853180084,-3.6470998018136256,5291.430397062402,19.230852831229583,-4.427675124763299
1128A,220100058,长春市,0.05208000077605168,377.8826906494141,100107.05578828126,3467.2063499999995,260.0295785812378,0.0,8.61203525633812,0.0,0.0,0.05208000077605168,13.337655081844327,0.12582449152357905,11.919474403190607,-3.6885763181567186,5292.693660107422,19.40824080343246,-4.3386915806770325
