StationCode,UniqueCode,Area,atmosphere_tcc,surface_hpbl,surface_sp,surface_SUNSD,surface_t,surface_prate,surface_gust,highCloudLayer_hcc,middleCloudLayer_mcc,lowCloudLayer_lcc,isobaric_850_u,isobaric_850_v,isobaric_700_u,isobaric_700_v,isobaric_500_gh,isobaric_500_u,isobaric_500_v
2212A,211000405,辽阳市,0.0,34.667633930435336,100973.54512124999,3480.2098600000004,263.32487244262694,0.0,1.373232184398179,0.0,0.0,0.0,9.025780236911782,-2.879043372077941,15.817307537136086,-5.143861693973537,5378.972746894531,24.110322834129335,-4.9201765894985225
2213A,211000406,辽阳市,0.0,35.801145268468886,101258.82577941404,3456.393520000002,263.2963426490783,0.0,1.5652266881763834,0.0,0.0,0.0,9.127580192279815,-2.8887285201632955,15.942352294178006,-5.038641491069797,5377.136701638184,24.188317283954618,-5.0817940919947535
2214A,211000407,辽阳市,0.0,36.83428039983901,101192.54434759624,3460.717137760001,263.1962350803711,0.0,1.5816849398395525,0.0,0.0,0.0,9.175169202327734,-2.877665799287145,15.99461978011872,-5.014670935030669,5376.482124888594,24.194815512597962,-5.086527065751035
2215A,211000408,辽阳市,0.0,36.86868729187559,101343.56358803641,3448.57334888,263.2321089986969,0.0,1.656169815514542,0.0,0.0,0.0,9.193483178424836,-2.893644958921466,16.020861118658907,-4.981585311408385,5376.0498635710055,24.226540376166305,-5.151080579159003
2216A,211200401,铁岭市,0.0,106.33099365300001,100952.9293967028,3429.2351834600013,261.04643518992003,0.0,3.724950776847904,0.0,0.0,0.0,11.27760958160641,-0.6719683594674902,16.993408779229622,-4.571245684374839,5341.276675445791,23.460473725836064,-5.6894223743918495
2217A,211200405,铁岭市,0.0,103.6576343663256,100893.981708575,3439.1687276000007,261.0280821868286,0.0,3.6113249973342896,0.0,0.0,0.0,11.297212011805732,-0.5757351419064346,17.00841073372726,-4.577886967899135,5341.462173651757,23.453929005333706,-5.670888692558855
2218A,211200411,铁岭市,0.0,102.52807211027229,100887.05466024626,3440.9502275199998,261.0268372518799,0.0,3.5762751576013203,0.0,0.0,0.0,11.291869430372468,-0.5741324428305035,17.022633982717284,-4.574060538350449,5341.6292360321095,23.46211535432373,-5.673956629337996
2219A,211200412,铁岭市,0.0,92.77360145483922,101088.8407179189,3425.1173333700003,261.103966407283,0.0,3.448372210686448,0.0,0.0,0.0,11.095818793072642,-1.0467170792668643,17.227660502280298,-4.448046320384534,5344.17024628897,23.696080811386743,-5.833643791918465
2220A,211300751,朝阳市,0.0,116.11228009981299,97603.62770963163,2746.3937708999997,261.8353669592029,0.0,4.418255420182416,0.0,0.0,0.0,8.331440393139404,-6.334529740020846,13.007900371161822,-5.395979755974961,5377.490785175908,25.4919962631724,-7.2061312819480605
2221A,211300752,朝阳市,0.0,110.6327818009207,97730.09212281874,2751.8548591999997,261.91410084149413,0.0,4.252098934509568,0.0,0.0,0.0,8.247138832823715,-6.264617055058286,12.974799065518797,-5.399792536035158,5378.165119048282,25.494470015017395,-7.187946993487701
2222A,211300753,朝阳市,0.0,114.52980955976537,97595.38353474883,2745.2304809,261.8654760145007,0.0,4.378479715815851,0.0,0.0,0.0,8.257109774162341,-6.228942337095363,12.925321598599803,-5.438565575867841,5378.388403542119,25.496826435533773,-7.188097383578273
2223A,211300754,朝阳市,0.0,129.9108534128918,97213.69307853516,2728.235685,261.6660071934204,0.0,4.8544513383874275,0.0,0.0,0.0,8.452102087711577,-6.352373128190049,12.950306061341292,-5.468264494304653,5377.228149379394,25.49341053707981,-7.222379841709615
2224A,220300130,四平市,0.0,306.8626453136577,100676.0727064915,3370.8657436399985,260.7094802378644,0.0,8.173327386322683,0.0,0.0,0.0,13.189685655642041,0.15838718086703435,13.850246317775055,-4.765493492113595,5312.862771515688,21.946107627086864,-4.441167434744298
2225A,220300131,四平市,0.0,310.16987094995966,100630.19300989516,3381.74632632,260.7157569828162,0.0,8.207208228193853,0.0,0.0,0.0,13.2678767037809,0.14903621117712829,13.897773042809877,-4.7539062591219885,5313.1588292934275,21.999731875741126,-4.430877234497578
2226A,220300136,四平市,0.0,314.31369673593707,100592.06323165102,3382.7342653200017,260.6869339190497,0.0,8.246647306675058,0.0,0.0,0.0,13.277878554602404,0.12393267797446053,13.78456376064291,-4.720109017453817,5312.449999664155,21.924755193911672,-4.401188458341029
2227A,220400404,辽源市,0.19440041889679666,352.5516425468019,98943.99014516782,3641.281080760001,260.4501545919165,0.0,8.34016961202586,0.0,0.0,0.19440041889679666,14.233461554535802,-0.16938375087166238,14.284288556493532,-4.284977604501071,5317.771597397852,23.08247039605263,-4.025936994619886
2228A,220400405,辽源市,0.2244696193448587,349.2696151839861,98920.01721695297,3646.0661802600002,260.41660846548217,0.0,8.30144783322579,0.0,0.0,0.2244696193448587,14.184853389816936,-0.14921583980984868,14.29831231782509,-4.255242206395931,5317.662309060449,23.107222435161862,-4.032385520136157
2229A,220500411,通化市,0.0,111.54702837526904,95807.70284885593,4073.8898095199984,259.83855098118653,0.0,2.741619369260878,0.0,0.0,0.0,9.61164570939092,-0.6599303176265323,15.201434398547178,-4.892292613277608,5349.872553914414,26.08308435963622,-3.719468796377603
2230A,220500412,通化市,0.0,111.10274969815268,95715.45765825827,4074.1611565199996,259.7412140037085,0.0,2.8077347657327394,0.0,0.0,0.0,9.709222673168941,-0.5992505907839167,15.248418083837993,-4.870847387065343,5349.078283536972,26.077190092470087,-3.6898725957173713
2231A,220600423,白山市,1.8255774535307656,99.89430577896887,93859.98291441749,4126.406715240001,257.7877030394299,0.0,3.017879898872419,0.0,0.0,1.8255774535307656,10.173617449455115,1.3886438635752847,15.846141640747913,-4.971027797520106,5342.17159831086,26.014624056325264,-3.5077132638893227
2232A,220600424,白山市,1.8821234546312497,99.573009902962,93848.45478769876,4122.6807952399995,257.71216103137334,0.0,3.062069898539825,0.0,0.0,1.8821234546312497,10.301413647584758,1.4577476642638247,15.89713682522666,-4.954554200212898,5341.486579306953,25.980934057355235,-3.49222926236726
2233A,220700431,松原市,0.17472903094311049,190.67122970736926,100679.59466141938,3090.97143384,257.45857124322873,0.0,7.030087386845322,0.0,0.0,0.17472903094311049,7.174328626617855,-1.6851138041962346,8.04217163864067,-4.814820313140032,5268.689875252343,15.693416526306299,-4.655946244124035
2234A,220700432,松原市,0.3360714373542814,184.0419631312279,100686.91953499749,3081.3200678400003,257.09937027237305,0.0,7.055389178343507,0.0,0.0,0.3360714373542814,7.429258109143682,-1.7175339213772955,8.01751130412796,-4.968536585839389,5267.377451072656,15.344547905162962,-4.86309385453568
2235A,220800453,白城市,0.0,165.32899833020673,100471.02495203186,2497.499479759998,256.11586695470885,0.0,7.31503812405576,0.0,0.0,0.0,5.4689588798248785,-2.788114634033897,8.31250370351348,-5.95109041602087,5270.547072671114,8.880781212358002,-3.209854658232162
2236A,220800454,白城市,0.0,168.61980725247,100439.85788837109,2495.0264655000005,256.1204859729195,0.0,7.380463613326786,0.0,0.0,0.0,5.424741157813135,-2.7999660559091555,8.317560636155722,-5.928283453062177,5270.805647021851,8.934372947889331,-3.2331213511831747
2237A,222400447,延边朝鲜族自治州,0.0,1000.7819469738689,97730.99494331004,4665.841398120003,261.8580190047815,0.0,11.399818610308056,0.0,0.0,0.0,18.387364982838093,-2.9410594166107105,17.885286127864752,-6.03326646915887,5299.403310872929,23.834027871923062,-4.72701610821446
2238A,222400448,延边朝鲜族自治州,0.0,1012.6893004482927,97803.78693367436,4668.122025379998,261.86323777749084,0.0,11.49822250395825,0.0,0.0,0.0,18.573072233665467,-3.080571780246562,17.887529750956617,-6.066945611168178,5298.899686052363,23.787516325474158,-4.708252078651574
2239A,222400449,延边朝鲜族自治州,0.0,981.3258778365117,97218.62802207033,4633.054081250003,261.57428547229773,0.0,11.353972778971466,0.0,0.0,0.0,18.198071086467763,-2.44870136856139,17.997600976812826,-5.925608708369732,5300.905334454345,23.864272678732885,-4.875384677812449
2240A,230300411,鸡西市,5.21019927186209,555.6907791913088,97178.00414616877,4521.869646399998,257.23477138413085,0.0,13.50743493680342,0.0,0.0,5.21019927186209,15.16042654831696,-6.289442369527021,13.391330667680332,-7.135424778271479,5230.727455583204,14.738412379043588,-7.677534558995816
2241A,230300412,鸡西市,5.099359846212922,555.5614262282106,97192.86532433204,4523.596292999997,257.21821864163206,0.0,13.556146145529254,0.0,0.0,5.099359846212922,15.188719609198571,-6.349569033334461,13.436498663813564,-7.165092798658364,5230.409236604248,14.661236152563106,-7.699893772453782
2242A,230300413,鸡西市,4.963682199999997,553.9921126288147,97185.6279062925,4533.103514359999,257.2509826938147,0.0,13.524088697865924,0.0,0.0,4.963682199999997,15.120935655622104,-6.41388097672783,13.485183906012878,-7.156161063128856,5230.423209085918,14.702545095596763,-7.6991402815728796
2243A,230300001,鸡西市,5.38524494918308,556.5441050411084,97219.37798941782,4512.513322319999,257.2288648503345,0.0,13.467232376694378,0.0,0.0,5.38524494918308,15.1790793393673,-6.192343577936612,13.313271434125594,-7.124940305399936,5230.761966260606,14.74437685960616,-7.6753106101576645
2244A,230400051,鹤岗市,0.8870896429779802,337.8202282632137,99323.56743533326,3892.9818037799973,255.4709293664911,0.0,9.664211702635942,0.0,0.3217350937846048,0.5920695694380791,12.016409092628827,-6.021194883276544,10.437723013002906,-8.10900276028941,5198.3124988355175,11.563535450407098,-9.393066449263177
2245A,230400052,鹤岗市,0.7512025281799446,332.8889584428687,99489.03142293592,3905.5371613999987,255.5225853370178,0.0,9.601531552553947,0.0,0.26569204055765516,0.5070665161214574,11.96754186461497,-5.864027650506975,10.386684073914612,-8.199704840428112,5199.1428414444335,11.730524583016875,-9.357509162080762
2246A,230400081,鹤岗市,0.975790086452101,330.37217666207164,99379.7652355319,3902.3830146400032,255.4283281154126,0.0,9.554128385335964,0.0,0.31907604067893824,0.6899154234735836,11.964146820832998,-6.089822889118968,10.579719277285765,-8.08988689965849,5197.700201952305,11.461452620408421,-9.455603381222549
2247A,230400001,鹤岗市,0.7248820421544597,364.00155172810065,99020.34977003156,3853.6694773200006,255.55472193642944,0.0,10.028152366906196,0.0,0.3724495287998134,0.3635627098402412,12.217878078390022,-5.931976216259388,10.028006285385695,-8.096052441464089,5199.560809428301,11.75569213278169,-9.227536963734059
2248A,230500421,双鸭山市,1.8108844214334296,400.3043800624458,100574.23436505251,4265.428898000001,256.37370149418706,0.0,12.423054320095817,0.0,0.0,1.8108844214334296,12.687370521813326,-5.76458055873794,13.132642248578108,-8.610780573957943,5202.861522325664,11.186251984891591,-9.483396239260644
2249A,230500422,双鸭山市,1.9969772075634342,409.64915174757687,100484.88122452187,4273.499332499999,256.36731032618104,0.0,12.538675140478134,0.0,0.0,1.9969772075634342,12.890493673513802,-5.801523873036386,13.148615554169751,-8.58189570558505,5203.594989424268,11.2215864285037,-9.43319427750673
2250A,230500426,双鸭山市,1.8571675256643578,402.6967019637841,100545.1294253425,4264.828106000001,256.3723871612378,0.0,12.4538690737854,0.0,0.0,1.8571675256643578,12.761890636242976,-5.777896754038237,13.138010628540878,-8.601129696014825,5203.189985089414,11.185885782935106,-9.46244788751137
2251A,230500001,双鸭山市,2.1393034217932114,416.88517485431646,100411.67824098999,4277.7704479999975,256.36280508824217,0.0,12.629061325405885,0.0,0.0,2.1393034217932114,13.064463604775412,-5.832488262805178,13.161471970114746,-8.55853530174591,5204.258475504375,11.241254013862294,-9.389244249428705
2252A,230700051,伊春市,14.481732011306352,164.61104869740706,97093.0391063875,3469.0610832000025,251.02328988888186,1.4763443372526703e-07,6.206470719295929,0.05477165017642531,0.0,14.481732011306352,13.951353393577898,-1.3686806796113675,12.38539801882385,-8.165090635934767,5206.315002983125,9.142963967599188,-8.788435748427894
2253A,230700052,伊春市,14.193435567583869,164.67820428522165,97076.07752745625,3476.424378300002,251.07583758587558,1.3383680956402977e-07,6.128819036399925,0.03977521358052252,0.0,14.193435567583869,13.9911556279665,-1.4290575519118773,12.382743054409557,-8.205789348860732,5205.872719962822,9.156951083505467,-8.824527418363454
2254A,230700050,伊春市,12.523520649618746,307.97442792431366,97885.32473092001,3435.0773458800013,251.84615645950194,0.0,9.535594900926835,0.0,1.4677937805886012,11.976520371973056,12.215284776599539,-4.074553854231906,11.730194028831095,-7.649956274535216,5188.803068570723,9.335260728073125,-10.221216718642351
2255A,230800431,佳木斯市,1.0756001291689685,366.54711309966996,100097.97155491795,4013.7147929999965,255.98348706889342,0.0,10.517309393715108,0.0,0.0,1.0756001291689685,12.808924293116572,-5.125960334370724,10.646908794121222,-8.429196759238241,5206.405612004883,12.308221081694866,-9.132956314140314
2256A,230800435,佳木斯市,0.9454176734493767,357.7713420491327,100263.24999286984,4040.4127643599973,256.0311413847113,0.0,10.616213882740569,0.0,0.0,0.9454176734493767,12.532579519330099,-5.217519251981752,11.024129542616176,-8.493879552482413,5205.1178675745705,12.090920087618667,-9.2222124532138
2257A,230800437,佳木斯市,1.0927298276425716,367.3795709503177,100150.06777961718,4028.5340139999967,256.01913039559935,0.0,10.650242391325452,0.0,0.0,1.0927298276425716,12.77716851505472,-5.165581214610328,10.837896789017634,-8.442915363092418,5206.138514808594,12.205734745270275,-9.162802075374595
2258A,230800438,佳木斯市,1.0610370813637693,365.1706557265634,100198.80103884,4037.3018060800014,256.03521921375,0.0,10.690659833784203,0.0,0.0,1.0610370813637693,12.701482016489273,-5.194934054156496,10.958719519633803,-8.461684788977049,5205.7704487325,12.13724740473144,-9.189323941726075
2259A,230800001,佳木斯市,1.2702445419542787,378.266122524902,100157.81882664876,4050.283884160001,256.0858774669287,0.0,10.975325255930102,0.0,0.0,1.2702445419542787,12.937929906902763,-5.20582364148846,11.085465093905498,-8.425714492543031,5206.508653394688,12.087340971745828,-9.172405312979434
2260A,230900061,七台河市,4.996283200000009,565.7213555229498,98359.65198141124,4412.387508159999,256.61746942747556,0.0,14.224487946927807,0.0,0.0,4.996283200000009,16.32005552015078,-6.405665523235472,13.388866635284574,-7.854168562525178,5221.629536225469,12.520829160174252,-8.307390171771388
2261A,230900066,七台河市,5.173643262016757,573.5165424154659,98556.99896447266,4365.927385000002,256.631525561676,0.0,14.382810360481736,0.0,0.0,5.173643262016757,16.524278538012503,-6.100615214489724,13.139312833609601,-7.833939694280636,5221.4147074938965,12.352367101621613,-8.383974050142767
2262A,230900001,七台河市,5.06234554800888,569.9231325575406,98542.77102657431,4382.996013339998,256.566615805683,0.0,14.352728296214975,0.0,0.0,5.06234554800888,16.514663540362648,-6.287799572330598,13.283561768265388,-7.910565452481722,5220.757936569771,12.253131565423779,-8.393157694378766
2263A,231102461,黑河市,14.193213031550194,127.5211568093799,98368.99661548655,2473.2111396599985,248.38109203299987,0.0,8.189371588520283,12.067041083797436,11.683804534876955,3.103980443657952,8.093717881460947,-1.4180041638506293,9.5004900845264,-6.510581507179874,5180.277766239092,9.688152021342637,-11.772489570212052
2264A,231102462,黑河市,13.862986540601874,127.72525540406397,98384.23760509939,2478.2733428400006,248.39220652634154,0.0,8.225845594320376,11.712152908024727,11.401925956991452,3.0940873912826126,8.11383663700028,-1.4051425895064198,9.519583322165147,-6.500802172953952,5180.318057311933,9.69290212265598,-11.796436731252976
2265A,231102001,黑河市,13.85618851348282,137.23938352097133,98165.01824745405,2449.1677361399998,248.60620284719423,0.0,8.583855089645594,11.970104484097071,11.251353771105565,3.0036358941466013,7.990005862935257,-1.5380769057318877,9.437178670553628,-6.47549707903915,5181.033583768623,9.733585258396172,-11.726511478513453
2266A,231200471,绥化市,4.999045375772399,134.00668681053492,100394.41399529,3258.1277289599993,252.02629072544434,0.0,6.822508988304914,0.0,0.0,4.999045375772399,11.098694830440667,-0.6594298381658247,10.826940488249505,-4.4572385069558695,5236.152329116406,8.10517898200119,-7.675317625610952
2267A,231200472,绥化市,4.994943310794391,134.26495926368554,100375.48427868313,3247.0364955199993,251.98458594365906,0.0,6.8726417636652934,0.0,0.0,4.994943310794391,11.092846943304941,-0.7279713385631793,10.814683205286638,-4.4693042565168115,5236.143086039941,8.0749899866839,-7.651884857636626
2268A,232700401,大兴安岭地区,2.5753743826721713,205.83062873499918,95149.03855818468,1604.8630021799993,249.21173248524624,0.0,7.874396382137687,2.134500000000017,0.5531928169570874,2.5753743826721713,11.745799156832646,-9.333285544686273,9.745406478184966,-5.687231908008351,5213.225443939395,8.545299196136451,-10.525949179616491
2269A,232700402,大兴安岭地区,2.5858519680958354,204.88682216087528,95179.68240987079,1609.203207270001,249.17159741607128,0.0,7.84797928806984,2.1085000000000065,0.5872140248664299,2.5858519680958354,11.686681544825934,-9.257057040496255,9.760126831949165,-5.71654710947386,5213.196185886631,8.525870007513001,-10.52947372885734
2270A,340300355,蚌埠市,21.48534881376611,192.87313449377308,103051.34749140704,3428.3000548000014,276.4958057588867,2.9470320344392805e-08,4.348035322569852,10.34528610887061,12.059979764148217,11.52856370000002,-2.681688522219894,-2.2485315491784497,4.912770281264406,-3.179809541947699,5643.617288847022,20.37830148628693,-5.091967126977313
2271A,340300422,蚌埠市,21.07622360427976,190.675348663671,103057.75475190351,3417.0701202,276.4570512540527,2.9314680342573025e-08,4.313661697305209,10.666389133973542,11.231281172767705,11.075030049999867,-2.689971475526444,-2.2130842081356725,4.85631835599818,-3.1772579529006726,5643.624189586206,20.32364871913451,-5.183390040446929
2272A,340300424,蚌埠市,21.372158920139157,188.74098540467804,103062.64794124219,3402.7392919999993,276.4196088100586,3.5952800420146705e-08,4.239477572855952,11.212800161349541,10.422111594968701,11.349622999999823,-2.7451657977557113,-2.1592939332786782,4.80389928542041,-3.1713230431141857,5643.966795885254,20.332649837676982,-5.335633093000652
2273A,340300425,蚌埠市,24.902755410651245,199.18997957109625,103032.56558360485,3442.4259781599994,276.5828254566113,5.055854459083175e-08,4.295094625981616,10.622979257733116,14.233920228914059,15.046544539999914,-2.827783756645725,-2.263196779337874,5.047424648970427,-3.170921367325182,5644.774240485127,20.721791390232227,-5.104408763032655
2274A,340300426,蚌埠市,19.365730756953624,187.90569310675767,103067.07350675251,3411.1732473599996,276.4149654843457,1.6909824197609035e-08,4.350446870545676,10.574833355831949,10.328897365154678,9.280861839999886,-2.6128278785140937,-2.210089480850487,4.791115464157787,-3.1809520375371174,5643.018495232343,20.151221736853934,-5.166287931551549
2275A,340300427,蚌埠市,23.82346838510618,191.96002285271084,103050.283130584,3407.816683,276.47215761450195,5.631220065807069e-08,4.166454450466629,11.367435138306266,11.384679163056887,13.951170750000102,-2.8657852139228632,-2.151445843342333,4.886175308367971,-3.166092932197213,5644.896006498169,20.5773952241974,-5.392379067373576
2276A,340400523,淮南市,37.24854013003282,188.83877503618947,102992.03912901196,3366.564414440002,276.65165233655273,2.5981429903621545e-07,3.218230417446809,10.407318016871267,6.978957689352695,29.757203610000204,-3.7537457604087168,-1.8548991933085628,5.177684141323703,-3.168886750742869,5651.456799029351,21.923906201718772,-6.34914814955647
2277A,340400524,淮南市,29.414875644986694,173.12776663907707,103027.32579663032,3304.525950240001,276.33223128887573,2.8199782855143716e-07,3.287282936422417,13.128065970550702,4.121878996560993,21.64466800859165,-3.55562380494501,-1.7632946154691354,4.526782712879314,-3.1281812379994975,5649.492232371309,21.05764845593766,-6.565485975555072
2278A,340400525,淮南市,37.442797291285146,185.95338681621516,102991.71545764813,3357.5684700800016,276.64405020035156,2.762446752282204e-07,3.1300454930690877,10.039489844978322,5.567571584794713,30.230417520000024,-3.7954975017427417,-1.8194737545772515,5.166631494035879,-3.1745185011706916,5651.743589789805,21.94732717986878,-6.4407387874472475
2279A,340400526,淮南市,38.120334284963505,186.21074315298688,102965.61601527125,3338.553240959999,276.6368508781592,4.324713408455514e-07,2.999177412117276,10.191119299950545,4.98299576159635,31.855120329349177,-4.048382877632214,-1.7441089528709874,5.085381426849849,-3.1929609680426023,5653.285552453985,22.15570909673033,-6.718658850531162
2280A,340400527,淮南市,36.24865467240792,183.8418695166462,102976.09824529734,3329.7072280800003,276.57147107945127,4.191922622023864e-07,3.056749615520543,10.815385980540743,4.774096219212195,29.747338761905915,-3.970423293453771,-1.740250619580551,4.963039038644634,-3.1838607171535673,5652.633077085439,21.94514901842475,-6.715559859193203
2281A,340400001,淮南市,34.7542451553107,182.70040245294575,102967.49102060546,3308.9227500000006,276.5040026554108,5.220749816288584e-07,3.0437301485568287,11.541760122400492,4.3562475671291505,28.65650744352346,-4.0749035141885255,-1.6853670297734458,4.7952694585174385,-3.192531521308422,5653.079390875244,21.892262856912616,-6.905578829824918
2282A,340600413,淮北市,5.322808001899702,67.1653938196562,102719.3145859375,3130.068179999999,274.4326474975586,0.0,1.453220124197006,0.423814005737281,3.590808199684604,5.068723996200559,1.2729842888712959,-2.0338734940957996,6.165274835352899,-2.44986880847454,5624.784438154297,20.32692396541595,-2.4625505089807604
2283A,340600414,淮北市,6.289424711395888,74.00318776635815,102748.82210466171,3141.714067890001,274.5493957720428,0.0,1.623910145325079,1.6948383304694978,3.5755749954829956,5.267554247208121,0.9576292901962553,-2.0211633255780597,5.9868246592087875,-2.493926215604811,5626.233435825669,20.272000373904604,-2.735498924803277
2284A,340600416,淮北市,5.704460068432979,69.5515082454249,102735.73785966563,3131.3211292400006,274.47525540291747,0.0,1.5290180236009538,0.9219638236951972,3.51919185624586,5.160367583133995,1.1593306554767882,-2.0177700937541614,6.088793453758999,-2.4686132224295316,5625.395428552011,20.2787366450158,-2.625900235747879
2285A,340700431,铜陵市,100.0,719.3883166239057,102286.25696765906,0.0,277.49555571170777,4.1044061857108325e-05,5.861077676052529,2.0786677207106097,91.9357313192795,100.0,-6.139922950609209,-1.2583080453327622,7.275925560663136,0.47031008225951876,5696.4656301027535,24.86585862149505,-10.037022645736286
2286A,340700432,铜陵市,100.0,708.7575333268385,102201.45525984594,0.0,277.4547953538977,4.045898863811847e-05,5.797302638733244,2.011373567522136,90.24310871912702,100.0,-6.06771337245369,-1.2418360721704653,7.407992616687926,0.4939835684638507,5696.927825804746,24.72627942857208,-9.944626612996942
2287A,340700433,铜陵市,100.0,711.1012055263133,102289.08807476345,0.0,277.4760704227747,4.022810812280285e-05,5.8474773590804645,1.9841135030407255,91.97631412863343,100.0,-6.172991003862382,-1.3118219558868938,7.271243777583913,0.39821455245204973,5696.52441573334,25.014686918550098,-9.999358396415838
2288A,340700434,铜陵市,100.0,678.9435952185644,102035.13386093327,0.0,277.3504271474652,3.836391616349682e-05,5.660698486991716,1.770429505266925,86.6194646878396,100.0,-5.938796474707599,-1.2619426430868452,7.664717311223147,0.45974118224572,5697.981281999189,24.583260536537907,-9.716393290259042
2289A,340700435,铜陵市,100.0,718.8109068889056,102193.49636937477,0.0,277.4783153997262,4.149235393356562e-05,5.810254355055537,2.1309442306338253,90.17519521624503,100.0,-6.026421386066442,-1.1731813252910983,7.421231166850884,0.5890365100902972,5696.85911481647,24.53343893573343,-9.989229980464335
2290A,340700436,铜陵市,100.0,560.1333339987486,101066.98114214455,0.0,276.8154976799164,2.9743056790228264e-05,5.066796030383713,0.7995820641211158,59.53253815158774,100.0,-4.589331466531751,-0.990017288116543,9.118095299152362,0.5696821795534937,5705.127286323486,22.438959398136156,-8.545189290699483
2291A,340800080,安庆市,100.0,558.9852032527092,101438.4348501954,0.0,276.72029565965545,2.31094546267036e-05,5.53060190267945,0.07564177033588666,50.59103214280718,100.0,-3.9942249465255806,-1.2117694707929347,8.424027534659125,-0.3076844505363875,5707.473361792134,22.782197936987686,-8.455996023896418
2292A,340800085,安庆市,100.0,559.8080218045897,101472.9470826375,0.0,276.72252701350095,2.2838219997297042e-05,5.56027882236194,0.04575744080811183,50.66786816473176,100.0,-3.995813902978902,-1.2346293658963297,8.365922507102214,-0.3603724679889582,5707.462790551954,22.857840055892936,-8.467067562493895
2293A,340800069,安庆市,100.0,558.2368523786611,101527.7603282408,0.0,276.7538456992914,2.313221371992402e-05,5.54280618577865,0.07202665927202662,54.34444313450644,100.0,-4.245028241654392,-1.3198275813779843,8.298510361853623,-0.38464752615231546,5706.60396659169,23.258850310948958,-8.529931459195348
2294A,340800020,安庆市,99.99759448611755,554.5965267121335,101673.96727138748,24.030468800009523,276.8090579802368,2.244827026785928e-05,5.596169473581505,0.28119520000011294,60.64401184100324,99.98928642661438,-4.656720697532455,-1.5478096113163007,8.02579896407204,-0.6200347331733785,5705.206060194531,24.171302293017952,-8.616060886197456
2295A,341000491,黄山市,100.0,290.1552936743762,97627.15861775375,0.0,276.7183747771314,2.2585087099951957e-05,2.665920065838412,0.0,26.55344589351416,100.0,-2.72072020095801,0.19191476776355398,15.467557340541994,2.6617190475764327,5723.938157535352,20.92766420500976,-0.07205234750809097
